Date,Strategy_Return_Gross,Strategy_Return_Net,Benchmark_Return,Turnover,Transaction_Cost,Selected_Stocks,ML_Wealth,EqualWeight_Wealth,NIFTY_Return_5D,NIFTY_Wealth,ML_Excess_Return,ML_Drawdown,EqualWeight_Drawdown,NIFTY_Drawdown,Year
2024-11-22,0.013480186588532422,0.012880186588532423,0.0028084055896504243,0.6,0.0006,"ADANIPORTS.NS, CIPLA.NS, ETERNAL.NS, INDUSINDBK.NS, TATACONSUM.NS",4.153076497214976,3.19427251562741,0.0022355962889666348,2.054569371754015,0.010071780998881999,-0.16513204823732996,-0.08447863667848976,-0.06645476139062834,2024
2024-11-29,-0.01552912803796076,-0.01612912803796076,0.011510956257758834,0.6,0.0006,"COALINDIA.NS, HEROMOTOCO.NS, INDUSINDBK.NS, ONGC.NS, TATACONSUM.NS",4.08609099463995,3.2310416468301586,0.014127059703421097,2.0835943959336043,-0.027640084295719593,-0.1785977403261001,-0.073940110312252,-0.05326651206894928,2024
2024-12-06,-5.829524773923941e-05,-0.0006582952477392393,0.000159596089842106,0.6,0.0006,"ASIANPAINT.NS, HINDUNILVR.NS, INDUSINDBK.NS, TATACONSUM.NS, TRENT.NS",4.083401140356349,3.2315573084431097,0.00200048742840897,2.0877626003285727,-0.0008178913375813453,-0.1791384655301257,-0.07379231477489823,-0.05137258362828956,2024
2024-12-13,-0.04480569853704356,-0.04520569853704356,-0.03753775530856563,0.4,0.0004,"ADANIPORTS.NS, ASIANPAINT.NS, HEROMOTOCO.NS, INDUSINDBK.NS, TATACONSUM.NS",3.8988081393995797,3.1102519009331653,-0.03708413775804931,2.010339724451885,-0.0076679432284779275,-0.21624608459802586,-0.10856007222779107,-0.08655161341808038,2024
2024-12-20,0.016870331278909162,0.016670331278909163,-0.0005900448788325472,0.19999999999999996,0.00019999999999999996,"ADANIENT.NS, ASIANPAINT.NS, HEROMOTOCO.NS, INDUSINDBK.NS, TATACONSUM.NS",3.9638025626762783,3.1084167127271405,-0.004574006768424899,2.0011444169454085,0.01726037615774171,-0.2031806471871328,-0.1090860617919599,-0.09072973252091288,2024
2024-12-30,0.00556586595185872,0.00536586595185872,0.006295652727122462,0.19999999999999996,0.00019999999999999996,"ADANIENT.NS, ASIANPAINT.NS, BAJAJ-AUTO.NS, HEROMOTOCO.NS, INDUSINDBK.NS",3.9850717958872335,3.127986224881654,0.002668646268529251,2.006484763526478,-0.0009297867752637414,-0.1989050213520921,-0.10347717702724901,-0.08830321181452028,2024
2025-01-06,-0.02685695499442538,-0.027256954994425382,-0.029210109236477093,0.4,0.0004,"ADANIENT.NS, ADANIPORTS.NS, ASIANPAINT.NS, INDUSINDBK.NS, SBILIFE.NS",3.8764508732971814,3.0366174055626654,-0.02243343360702299,1.9614724208004035,0.0019531542420517106,-0.22074043113135822,-0.12966470661927798,-0.10875570118201527,2025
2025-01-13,-0.0023690282703485595,-0.0027690282703485597,-0.001948698675156533,0.4,0.0004,"ADANIENT.NS, ADANIPORTS.NS, INDUSINDBK.NS, JIOFIN.NS, NTPC.NS",3.865716871240404,3.030699953247488,-0.006532622492676166,1.9486588619455187,-0.0008203295951920268,-0.22289822290749506,-0.13136072785243103,-0.11457786373494305,2025
2025-01-20,-0.01217857329992692,-0.01277857329992692,-0.012721485838471769,0.6,0.0006,"ADANIENT.NS, ASIANPAINT.NS, INDUSINDBK.NS, KOTAKBANK.NS, SHRIRAMFIN.NS",3.8163185248444944,2.992144946711593,-0.0029273143991990214,1.9429545247998188,-5.708746145515094e-05,-0.2328284749275752,-0.14241111005179674,-0.11716977270380136,2025
2025-01-27,0.016569963782505838,0.015969963782505838,0.031095752570317724,0.6,0.0006,"ADANIENT.NS, ADANIPORTS.NS, ASIANPAINT.NS, HEROMOTOCO.NS, JIOFIN.NS",3.8772649934687675,3.085187945629063,0.017589248766729515,1.9771296352789656,-0.015125788787811886,-0.22057677345719873,-0.11574373812291405,-0.10164145221710019,2025
2025-02-01,0.018738776083683323,0.018338776083683322,-0.001077090224150042,0.4,0.0004,"ADANIENT.NS, ADANIPORTS.NS, ASIANPAINT.NS, HINDALCO.NS, NTPC.NS",3.948369288001095,3.0818649198531602,0.0008796191711331058,1.9788687564099723,0.019415866307833363,-0.2062831054312083,-0.11669616189822529,-0.10085123881591906,2025
2025-02-07,-0.0336966901627572,-0.0344966901627572,-0.02199822871676379,0.8,0.0008,"ADANIENT.NS, ETERNAL.NS, HEROMOTOCO.NS, ITC.NS, TRENT.NS",3.8121636160247747,3.0140693504720595,-0.0180526403850384,1.943144950381315,-0.012498461445993411,-0.23366371122009377,-0.1361272817551834,-0.11708324805422798,2025
2025-02-14,-0.0024364975327220385,-0.0028364975327220387,-0.008407126906747595,0.4,0.0004,"ADANIENT.NS, ADANIPORTS.NS, ETERNAL.NS, HEROMOTOCO.NS, JIOFIN.NS",3.8013504233335875,2.9887296869369027,-0.01768986217578783,1.9087709840214915,0.005570629374025556,-0.2358374222124534,-0.1433899693287446,-0.13270192370884293,2025
2025-02-21,-0.04496836818354664,-0.04516836818354664,-0.02632749254650316,0.19999999999999996,0.00019999999999999996,"ADANIENT.NS, ADANIPORTS.NS, HEROMOTOCO.NS, JIOFIN.NS, M&M.NS",3.6296496278177752,2.9100439283805586,-0.020870479414478615,1.868934018492517,-0.018840875637043477,-0.2703533988780493,-0.16594236352650193,-0.15080285035629437,2025
2025-03-03,0.02538162350161634,0.02478162350161634,0.016128491084765592,0.6,0.0006,"BAJAJ-AUTO.NS, HEROMOTOCO.NS, JIOFIN.NS, TCS.NS, TRENT.NS",3.719598238337137,2.956978545935721,0.018804355122892913,1.9040781174775054,0.00865313241685075,-0.25227157151981117,-0.15249027237245838,-0.13483424558504575,2025
2025-03-10,0.03069033387811738,0.030490333878117382,0.021408737322361517,0.19999999999999996,0.00019999999999999996,"BAJAJ-AUTO.NS, HEROMOTOCO.NS, INDUSINDBK.NS, JIOFIN.NS, TRENT.NS",3.833010030516493,3.020283722893517,0.01821055350217149,1.9387524339081434,0.009081596555755866,-0.22947308208529027,-0.13434615923553428,-0.1190790983260257,2025
2025-03-18,-0.012231877738702037,-0.012631877738702037,0.017173886281937473,0.4,0.0004,"ETERNAL.NS, HEROMOTOCO.NS, INFY.NS, JIOFIN.NS, TRENT.NS",3.7845919164397905,3.072153732089677,0.025286368274174853,1.9877764419443975,-0.02980576402063951,-0.2392062839067678,-0.11947951861472295,-0.09680380798587951,2025
2025-03-25,0.04197103349424158,0.041571033494241585,0.0011481073963426046,0.4,0.0004,"DRREDDY.NS, ETERNAL.NS, INDUSINDBK.NS, JIOFIN.NS, TRENT.NS",3.941921313760145,3.0756808945121907,-0.010080108824194967,1.967739439091427,0.04042292609789898,-0.20757930285284742,-0.11846858653741332,-0.10590812389098037,2025
2025-04-02,-0.026439557837942995,-0.026839557837942996,-0.020029632598220336,0.4,0.0004,"DRREDDY.NS, HCLTECH.NS, INDUSINDBK.NS, JIOFIN.NS, M&M.NS",3.8361218886668595,3.014076136205746,-0.01813105471406329,1.93206224765824,-0.00680992523972266,-0.22884752398591157,-0.13612533687285877,-0.12211895261611239,2025
2025-04-09,0.07297120082539985,0.07237120082539984,0.05429176872934409,0.6,0.0006,"HCLTECH.NS, INDUSINDBK.NS, INFY.NS, TATASTEEL.NS, TRENT.NS",4.113746636262281,3.1777156607252635,0.05864144559932072,2.045361170848792,0.018079432096055753,-0.1730382932772916,-0.08922405345121998,-0.07063873893327544,2025
2025-04-21,-0.022455693703166458,-0.023255693703166457,0.00497637957355403,0.8,0.0008,"CIPLA.NS, DRREDDY.NS, ONGC.NS, SHRIRAMFIN.NS, TRENT.NS",4.018078604516934,3.1935291800298593,0.006980488833028264,2.0596387916614116,-0.028232073276720487,-0.19226986143308267,-0.08469168663473026,-0.06415134302855019,2025
2025-04-28,0.008944152803472511,0.008344152803472511,-0.0013317117069232935,0.6,0.0006,"BAJAJ-AUTO.NS, MARUTI.NS, SHRIRAMFIN.NS, TECHM.NS, TRENT.NS",4.051606066369387,3.1892763198344127,0.003223674210108829,2.06627839611623,0.009675864510395805,-0.18553003773291032,-0.08591061343108297,-0.0611344718485064,2025
2025-05-06,0.0387736216917338,0.0381736216917338,0.016880783132965673,0.6,0.0006,"BAJAJ-AUTO.NS, DRREDDY.NS, INFY.NS, TCS.NS, TRENT.NS",4.206270543590906,3.2431138017406402,0.010342256863165034,2.0876483780396726,0.021292838558768127,-0.15443876951404578,-0.07048006873226742,-0.051424483396392606,2025
2025-05-13,-0.004980083681951219,-0.005580083681951219,0.00946804728746561,0.6,0.0006,"HINDALCO.NS, INDUSINDBK.NS, INFY.NS, TCS.NS, WIPRO.NS",4.182799201968742,3.2738197565741527,0.005941112413973881,2.1000513317344565,-0.01504813096941683,-0.15915707193837092,-0.06167933006838289,-0.04578888961910732,2025
2025-05-20,0.005208502160129296,0.005008502160129297,-0.0010618142225482822,0.19999999999999996,0.00019999999999999996,"INDUSINDBK.NS, INFY.NS, JSWSTEEL.NS, TCS.NS, WIPRO.NS",4.203748760807191,3.270343568194563,-0.002458344241553778,2.0948886826361197,0.006070316382677579,-0.15494570831684462,-0.06267565230102723,-0.04813466900753882,2025
2025-05-27,-0.00875786355421756,-0.00935786355421756,-0.00793085323731114,0.6,0.0006,"BAJFINANCE.NS, COALINDIA.NS, INFY.NS, ITC.NS, WIPRO.NS",4.164410653487346,3.2444069533196274,-0.00534290561839923,2.0836958901237423,-0.0014270103169064206,-0.1628536110743215,-0.07010943413838622,-0.05322039563245784,2025
2025-06-03,0.023357723631055198,0.0225577236310552,0.027216061350876952,0.8,0.0008,"ADANIPORTS.NS, ICICIBANK.NS, INDUSINDBK.NS, TCS.NS, WIPRO.NS",4.258350278094936,3.332706932008386,0.021169656965166483,2.127807017337389,-0.004658337719821753,-0.14396949419420024,-0.044801475448294825,-0.033177396186380936,2025
2025-06-10,-0.013665570472934901,-0.014665570472934902,-0.012764661490633513,1.0,0.001,"EICHERMOT.NS, GRASIM.NS, KOTAKBANK.NS, POWERGRID.NS, SUNPHARMA.NS",4.195899141993093,3.290166056173811,-0.013099891185767487,2.099932976945957,-0.0019009089823013893,-0.1565236699040773,-0.05699426127054996,-0.04584266709227969,2025
2025-06-17,0.026291694641321122,0.025691694641321122,0.01889917234102355,0.6,0.0006,"BEL.NS, GRASIM.NS, INDUSINDBK.NS, JIOFIN.NS, KOTAKBANK.NS",4.30369890149496,3.352347471500025,0.017439075172173357,2.1365538659874432,0.006792522300297574,-0.1348533335940707,-0.039172233295728054,-0.02920304563762155,2025
2025-06-24,0.0357043771279525,0.035104377127952495,0.010864790160145571,0.6,0.0006,"APOLLOHOSP.NS, CIPLA.NS, INDUSINDBK.NS, JIOFIN.NS, NTPC.NS",4.454777570778194,3.3887700233217672,0.008265100293130212,2.1542126979715044,0.024239586967806925,-0.10448289874556616,-0.028733041230444956,-0.021179311445551185,2025
2025-07-01,0.013130900587291439,0.012330900587291438,-0.0031048796634952688,0.8,0.0008,"BAJAJFINSV.NS, ICICIBANK.NS, NESTLEIND.NS, NTPC.NS, TATACONSUM.NS",4.509708990141955,3.378248300192093,0.000891795139417173,2.1561338143848263,0.015435780250786707,-0.09344036639577835,-0.03174870825855336,-0.020306403913137316,2025
2025-07-08,-0.0027717505873711998,-0.0035717505873711997,-0.0072619299084781,0.8,0.0008,"ADANIPORTS.NS, BEL.NS, NESTLEIND.NS, TECHM.NS, TRENT.NS",4.493601434407542,3.353715697822663,-0.010364570408094687,2.133786413656361,0.0036901793211069006,-0.09667837129959134,-0.038780081272973166,-0.030460507168139084,2025
2025-07-15,-0.0051449178551775,-0.0057449178551774996,-0.0010094971428746468,0.6,0.0006,"BEL.NS, JIOFIN.NS, NTPC.NS, POWERGRID.NS, TRENT.NS",4.467786063292963,3.350330131407697,0.0003113435492854144,2.1344507542918056,-0.004735420712302853,-0.10186787985328027,-0.03975043003460221,-0.030158647301268493,2025
2025-07-22,-0.022485094807376642,-0.02328509480737664,-0.015680823222179056,0.8,0.0008,"BAJAJ-AUTO.NS, BAJAJFINSV.NS, BEL.NS, ITC.NS, SUNPHARMA.NS",4.3637532412301105,3.2977941968811533,-0.014466734750095411,2.103572221392325,-0.007604271585197584,-0.12278097142044675,-0.05480793379040305,-0.044189084900434716,2025
2025-07-29,-0.0004408454431112393,-0.0012408454431112393,-0.006666592096788352,0.8,0.0008,"BEL.NS, DRREDDY.NS, SBILIFE.NS, TCS.NS, TRENT.NS",4.358338497905868,3.275809148151391,-0.011299577094884383,2.0798027449020453,0.005425746653677113,-0.12386946465467019,-0.06110914374894305,-0.05498934402373423,2025
2025-08-05,0.0078124888499913805,0.00701248884999138,0.009456974807090403,0.8,0.0008,"BAJAJ-AUTO.NS, EICHERMOT.NS, ITC.NS, MARUTI.NS, SBILIFE.NS",4.388901298026921,3.3067883927382953,0.0018373087246135178,2.083623984630729,-0.002444485957099023,-0.1177256090444242,-0.05223007657476908,-0.05325306770065619,2025
2025-08-12,0.021904062015509363,0.021304062015509363,0.021687057553323574,0.6,0.0006,"BAJAJ-AUTO.NS, SBILIFE.NS, SBIN.NS, TCS.NS, TRENT.NS",4.482402723460036,3.3785029029282736,0.018863227420441664,2.1229278577115056,-0.0003829955378142104,-0.09892958070481073,-0.031675735698136864,-0.03539436500708815,2025
2025-08-20,-0.02319410025001846,-0.023994100250018458,-0.022344078164277904,0.8,0.0008,"AXISBANK.NS, COALINDIA.NS, HCLTECH.NS, HDFCBANK.NS, TCS.NS",4.374851503152381,3.3030133699870046,-0.026188284870683254,2.0673320182138473,-0.0016500220857405545,-0.12054995467770568,-0.05331204874806461,-0.06065573216414888,2025
2025-08-28,0.010630255338576661,0.010030255338576662,0.018221515526614156,0.6,0.0006,"ETERNAL.NS, HCLTECH.NS, TCS.NS, TECHM.NS, TRENT.NS",4.418732380797355,3.3631992793928367,0.012860863993874538,2.093919694130278,-0.008191260188037494,-0.11172884616560019,-0.03606195954546898,-0.048574953292086276,2025
2025-09-04,0.03632435809631658,0.03552435809631658,0.01571772723284918,0.8,0.0008,"AXISBANK.NS, DRREDDY.NS, INFY.NS, TATASTEEL.NS, TCS.NS",4.5757050122245895,3.4160611282960485,0.015076189321369338,2.12548802386273,0.019806630863467397,-0.0801735836101587,-0.020911044356237474,-0.034231089162825024,2025
2025-09-11,0.00651896736670754,0.0057189673667075395,0.009671220882666226,0.8,0.0008,"APOLLOHOSP.NS, BEL.NS, ICICIBANK.NS, INFY.NS, TECHM.NS",4.601873319869182,3.449098610016489,0.008483347186827972,2.1435192767106024,-0.0039522535159586866,-0.0749131263517897,-0.011442058802427768,-0.026038136189948546,2025
2025-09-18,-0.02082663826155978,-0.021626638261559777,-0.028428436915295986,0.8,0.0008,"BHARTIARTL.NS, ICICIBANK.NS, INDUSINDBK.NS, ITC.NS, ONGC.NS",4.502350270254849,3.3510461277670003,-0.02654677673713801,2.0866157490400146,0.006801798653736209,-0.0949196455286967,-0.03954521587087778,-0.05189368433900077,2025
2025-09-25,0.05031479719595304,0.04931479719595304,0.01913650136995195,1.0,0.001,"HCLTECH.NS, KOTAKBANK.NS, SHRIRAMFIN.NS, TCS.NS, TRENT.NS",4.724382760737611,3.415173426581786,0.01715499216284666,2.1224116258616683,0.030178295826001088,-0.050285791401903035,-0.021165471578613815,-0.035628927924290954,2025
2025-10-03,0.01561454912858366,0.014814549128583659,0.0065421390990224185,0.8,0.0008,"ETERNAL.NS, HDFCBANK.NS, MARUTI.NS, SUNPHARMA.NS, TCS.NS",4.794372361248792,3.437515966185769,0.005969427614556988,2.135081208430544,0.00827241002956124,-0.036216203600512586,-0.014761799938755149,-0.029872184615962194,2025
2025-10-10,0.029715425636223418,0.02891542563622342,0.021837470535284207,0.8,0.0008,"CIPLA.NS, HDFCBANK.NS, INDUSINDBK.NS, POWERGRID.NS, RELIANCE.NS",4.933003678732846,3.5125826198119197,0.024410046667017182,2.187198640366205,0.007077955100939212,-0.008347984906326156,0.0,-0.006191319369466375,2025
2025-10-17,0.007116579156829958,0.006716579156829958,0.0045336330812549164,0.4,0.0004,"CIPLA.NS, EICHERMOT.NS, GRASIM.NS, INDUSINDBK.NS, POWERGRID.NS",4.966136588421989,3.52850738057774,0.003600521868214468,2.1950736969009723,0.0021829460755750417,-0.0016874756509195343,0.0,-0.0026130894820348693,2025
2025-10-27,-0.02407589270499708,-0.024875892704997078,-0.012516165212823288,0.8,0.0008,"EICHERMOT.NS, ICICIBANK.NS, JIOFIN.NS, MARUTI.NS, TRENT.NS",4.842599507490043,3.4843439992477627,-0.01305313956257148,2.1664210935851944,-0.01235972749217379,-0.02652139089268213,-0.012516165212823172,-0.015632120022907703,2025
2025-11-03,0.030091980888634778,0.029491980888634778,0.01146183164816654,0.6,0.0006,"COALINDIA.NS, JIOFIN.NS, MARUTI.NS, TCS.NS, TECHM.NS",4.9854173596162505,3.5242809635714396,0.010866246955496761,2.1899619601976883,0.018030149240468238,0.0,-0.0011977917432067775,-0.0049357355440179385,2025
2025-11-11,-0.0057355189437424,-0.006535518943742401,0.004274240605773216,0.8,0.0008,"EICHERMOT.NS, HDFCLIFE.NS, HINDALCO.NS, TCS.NS, TRENT.NS",4.952835070020017,3.53934458837209,0.006834555995776093,2.204929377843279,-0.010809759549515616,-0.006535518943742269,0.0,0.0,2025
2025-11-18,0.01842876661961798,0.01782876661961798,0.005987512573499335,0.6,0.0006,"HDFCLIFE.NS, HEROMOTOCO.NS, JIOFIN.NS, TRENT.NS, WIPRO.NS",5.041138010588863,3.560536458596915,0.005859303692185236,2.2178487286878834,0.011841254046118646,0.0,0.0,0.0,2025
2025-11-25,0.0032667240554636197,0.00266672405546362,-0.010114038620869095,0.6,0.0006,"HDFCBANK.NS, ICICIBANK.NS, TECHM.NS, TRENT.NS, WIPRO.NS",5.054581334588613,3.5245250553436533,-0.008368565699002017,2.1992885158914106,0.012780762676332715,0.0,-0.010114038620869126,-0.008368565699002128,2025
2025-12-02,-0.01662734157510696,-0.01722734157510696,-0.008259285335735726,0.6,0.0006,"BAJFINANCE.NS, ICICIBANK.NS, KOTAKBANK.NS, MARUTI.NS, TRENT.NS",4.967504335418495,3.4954149972386204,-0.008773955206649697,2.1799920569664804,-0.008968056239371233,-0.01722734157510697,-0.01828978922573843,-0.017069095485064745,2025
2025-12-09,0.01449458160006598,0.01429458160006598,0.0032634852604275697,0.19999999999999996,0.00019999999999999996,"BAJFINANCE.NS, KOTAKBANK.NS, MARUTI.NS, SHRIRAMFIN.NS, TRENT.NS",5.038512731489815,3.5068222325611864,0.0023507563184252955,2.1851166870685113,0.01103109633963841,-0.0031790176149386618,-0.015085992422865235,-0.014758464450700837,2025
2025-12-16,0.04303476838810679,0.04243476838810679,0.014124932810179581,0.6,0.0006,"ETERNAL.NS, GRASIM.NS, SHRIRAMFIN.NS, TRENT.NS, ULTRACEMCO.NS",5.2523208522711125,3.556355860973357,0.01253164172018395,2.212499786507649,0.028309835577927205,0.0,-0.0011741482420335458,-0.0024117705193531513,2025
2025-12-23,-0.060558771173670464,-0.061358771173670466,0.00012407589779433515,0.8,0.0008,"BAJAJ-AUTO.NS, BHARTIARTL.NS, CIPLA.NS, DRREDDY.NS, TRENT.NS",4.930044898965911,3.5567971190196834,0.0001702683388675741,2.2128765051710424,-0.0614828470714648,-0.0613587711736705,-0.001050218027736527,-0.00224191282864572,2025
2025-12-31,-0.04412228453295506,-0.04472228453295506,-0.0027967854601181246,0.6,0.0006,"ADANIENT.NS, BHARTIARTL.NS, HDFCBANK.NS, ITC.NS, TRENT.NS",4.709562028234115,3.546849520552619,-0.010314980898681547,2.190050726289062,-0.041925499072836936,-0.1033369512836041,-0.003844066253344658,-0.01253376843932319,2025
2026-01-07,0.0006813559249091792,-0.00011864407509082082,-0.0023415396756750364,0.8,0.0008,"CIPLA.NS, HEROMOTOCO.NS, ITC.NS, ONGC.NS, POWERGRID.NS",4.709003266603192,3.538544431676596,-0.00705263595665373,2.17460509578994,0.0022228956005842155,-0.10344333504168712,-0.00617660489537164,-0.019498008290009472,2026
2026-01-14,-0.01869018415946794,-0.01949018415946794,-0.01573459770456523,0.8,0.0008,"APOLLOHOSP.NS, ASIANPAINT.NS, HINDUNILVR.NS, ITC.NS, SHRIRAMFIN.NS",4.61722392572956,3.4828668585844356,-0.025130008292344796,2.1199572517001637,-0.003755586454902711,-0.12091738955112308,-0.02181401620672807,-0.044138031472342076,2026
2026-01-21,-0.0122361242331106,-0.0128361242331106,0.0019879786693407326,0.6,0.0006,"ADANIENT.NS, ITC.NS, JIOFIN.NS, SHRIRAMFIN.NS, TRENT.NS",4.557956665806804,3.489790723607455,0.0012159003999636653,2.1225349085704117,-0.014824102902451331,-0.13220140315001205,-0.019869403336299052,-0.04297579852249933,2026
2026-01-29,0.05268951542547878,0.052489515425478785,0.01514392496663391,0.19999999999999996,0.00019999999999999996,"ADANIENT.NS, ASIANPAINT.NS, ITC.NS, JIOFIN.NS, TRENT.NS",4.797201602525334,3.542639852475021,0.014732987595892144,2.153806189050228,0.03734559045884488,-0.08665107531444582,-0.00502637912292192,-0.028875972833162677,2026
2026-02-05,0.005325326538474821,0.004725326538474821,-0.003231314849938862,0.6,0.0006,"ADANIENT.NS, ETERNAL.NS, HINDALCO.NS, SHRIRAMFIN.NS, TRENT.NS",4.8198699465681605,3.5311924677117332,-0.008663587421952723,2.1351465008414485,0.007956641388413684,-0.08233520340174183,-0.008241452159359564,-0.037289390740081196,2026
2026-02-12,-0.007408818328954439,-0.00800881832895444,0.005132923116879036,0.6,0.0006,"ADANIENT.NS, ITC.NS, TCS.NS, TECHM.NS, TRENT.NS",4.781268483796909,3.5493178071594,0.003931922538127797,2.143541731490312,-0.013141741445833476,-0.08968461404457417,-0.0031508317827858567,-0.03350408719783737,2026
2026-02-19,-0.01888121520920936,-0.019281215209209362,-0.008438408395845325,0.4,0.0004,"ADANIENT.NS, CIPLA.NS, ITC.NS, JIOFIN.NS, TRENT.NS",4.689079817187811,3.519367213975943,-0.015353164564696709,2.1106315825354462,-0.010842806813364038,-0.1072366009094351,-0.011562652173261356,-0.04834285799819571,2026
2026-02-26,-0.06042396506609493,-0.06082396506609493,-0.044830228862947546,0.4,0.0004,"ASIANPAINT.NS, ETERNAL.NS, ITC.NS, JIOFIN.NS, TRENT.NS",4.403871390195049,3.3615931763206475,-0.04569742982743086,2.014181143900973,-0.015993736203147382,-0.16153801070800777,-0.0558745246930189,-0.09183114346459664,2026
2026-03-06,-0.0125919668134128,-0.0127919668134128,-0.024959329322602784,0.19999999999999996,0.00019999999999999996,"ETERNAL.NS, ITC.NS, JIOFIN.NS, TATASTEEL.NS, TRENT.NS",4.347537213521136,3.277690065184246,-0.025771961514382324,1.9622717449773628,0.012167362509189983,-0.172263588649339,-0.07943926335306473,-0.11523643628378766,2026
2026-03-13,-0.04277796169512148,-0.04337796169512148,-0.036120972604730746,0.6,0.0006,"HDFCLIFE.NS, JIOFIN.NS, M&M.NS, MARUTI.NS, TRENT.NS",4.158949910804901,3.1592967121329276,-0.03828262707685559,1.8871508275409437,-0.007256989090390735,-0.20816910699456537,-0.11269081250247948,-0.1491075098447252,2026
2026-03-20,0.019505993628378744,0.018905993628378744,0.01358936990700844,0.6,0.0006,"HDFCBANK.NS, ITC.NS, JIOFIN.NS, TRENT.NS, WIPRO.NS",4.237578991319324,3.2022295638000977,0.007406946632522615,1.9011288530080603,0.005316623721370305,-0.19319875717665125,-0.10063283973168857,-0.14280499458013074,2026
2026-03-30,0.062369295880891906,0.06216929588089191,0.049935294698214734,0.19999999999999996,0.00019999999999999996,"ADANIENT.NS, HDFCBANK.NS, ITC.NS, JIOFIN.NS, WIPRO.NS",4.501026293449306,3.362133840759791,0.04831253030847016,1.9929771983393194,0.012234001182677173,-0.1430404919944952,-0.05572267554179389,-0.10139173490051401,2026
2026-04-08,0.04700114052829769,0.046201140528297685,0.027267587403879738,0.8,0.0008,"ADANIPORTS.NS, JIOFIN.NS, SHRIRAMFIN.NS, TITAN.NS, TRENT.NS",4.70897884175452,3.4538111191262506,0.024330126114252115,2.041466584917744,0.018933553124417947,-0.10344798533807198,-0.02997451106362814,-0.07952848248333433,2026
2026-04-16,-0.02283322494342706,-0.023233224943427062,-0.01109512349085957,0.4,0.0004,"HDFCBANK.NS, INFY.NS, JIOFIN.NS, SHRIRAMFIN.NS, TRENT.NS",4.599574077070199,3.415490658245441,-0.01870780842565145,2.003275219139734,-0.012138101452567492,-0.12427777996819533,-0.04073706365265861,-0.09674848729430474,2026
2026-04-23,0.006662110104017101,0.006062110104017101,0.009804876095714217,0.6,0.0006,"HCLTECH.NS, HDFCBANK.NS, HDFCLIFE.NS, INFY.NS, TCS.NS",4.627457201556981,3.4489791209556064,0.009262366426251,2.0218302882720343,-0.0037427659916971154,-0.11896905544982839,-0.031331609418562056,-0.08838224080855905,2026
2026-04-30,0.007246400455831481,0.007246400455831481,0.016178979347159703,0.0,0.0,"HCLTECH.NS, HDFCBANK.NS, HDFCLIFE.NS, INFY.NS, TCS.NS",4.660989609531684,3.504780082922332,-0.012581259076585583,1.996393117606396,-0.008932578891328223,-0.11258475241163846,-0.01565954353309862,-0.09985154001576302,2026
2026-05-07,-0.014014220926425541,-0.01441422092642554,-0.01783924962385736,0.4,0.0004,"ADANIENT.NS, HCLTECH.NS, INFY.NS, ITC.NS, TCS.NS",4.59380507556412,3.442257436146357,-0.022032059778696267,1.9524084650975142,0.003425028697431819,-0.12537615184385564,-0.0332194386508734,-0.11968366469583713,2026
2026-05-14,0.021006293535227576,0.020606293535227575,0.003960415465624784,0.4,0.0004,"BHARTIARTL.NS, HCLTECH.NS, INFY.NS, JIOFIN.NS, TCS.NS",4.688466371394813,3.455890205733133,0.003205988167995333,1.9586678635357107,0.01664587806960279,-0.10735339609583983,-0.02939058596384081,-0.11686138094075893,2026
2026-05-21,-0.0009890721312892793,-0.0019890721312892795,-0.0022655896357187373,1.0,0.001,"ADANIENT.NS, HDFCBANK.NS, HDFCLIFE.NS, KOTAKBANK.NS, SBILIFE.NS",4.679140673596984,3.448060576700842,-0.014195240196168024,1.930864102748306,0.00027651750442945783,-0.10912893457875572,-0.03158958859261218,-0.129397745764817,2026
2026-06-04,-0.028736988208971203,-0.029136988208971204,-0.0030203597713147645,0.4,0.0004,"HCLTECH.NS, HDFCLIFE.NS, INFY.NS, TCS.NS, TRENT.NS",4.505927596443348,3.4035639586559023,0.010964371539024187,1.952034814162203,-0.026116628437656438,-0.1421073229951333,-0.0440867553994575,-0.11985213918667048,2026
2026-06-11,0.022404047396219755,0.022204047396219756,0.0210901293271058,0.19999999999999996,0.00019999999999999996,"HCLTECH.NS, INFY.NS, TCS.NS, TRENT.NS, WIPRO.NS",4.60597742635871,3.475345562717031,0.016517837026686744,1.984278207092953,0.001113918069113956,-0.12305863333404743,-0.023926421445338852,-0.10531400026236892,2026
2026-06-18,-0.008238438157811482,-0.009038438157811482,-0.006344936910305558,0.8,0.0008,"ADANIENT.NS, ADANIPORTS.NS, COALINDIA.NS, SHRIRAMFIN.NS, TCS.NS",4.564346584234292,3.453294714380081,-0.002783880900943836,1.978754212890068,-0.002693501247505924,-0.13098481364468428,-0.03011954672108441,-0.10780469952938032,2026
2026-06-25,0.02816689325371416,0.027766893253714158,0.01590153042134833,0.4,0.0004,"ADANIENT.NS, ADANIPORTS.NS, HCLTECH.NS, INFY.NS, TCS.NS",4.691084308611679,3.508207385334677,0.020216092681526243,2.018756891451814,0.01186536283236583,-0.10685496172929976,-0.014696963188198575,-0.0897679966450442,2026
